(703364788,477688120)
(-313565845,384535308)
(200479991,-668267035)
(-91889112,-275567203)
(-48182272,815459468)
(91192391,-303975035)
(355907588,658468664)
(-961515325,-61550589)
(-306323004,-158256714)
(-52664623,266625620)
(674224944,383351927)
(-982572732,226505549)
(121244615,-404149115)
(559486012,-706658943)
(103506119,-345020795)
(17466994,394634928)
(232687886,-775626685)
(864407175,-977331752)
(761025701,723510177)
(100714355,-335714915)
(-776807530,686780663)
(-327822546,-246801424)
(-195686542,60037447)
(19125612,-613068874)
(-44818641,-190110432)
(178974139,-619158642)
(210474434,851719108)
(52549256,-175164585)
(-713933597,258796878)
(-493361141,346595354)
(-873233420,982677242)
(558711657,19939438)
(53408138,-178027525)
(829960016,-43184501)
(-55058090,920734801)
(-939522054,-628476467)
(230497847,-768326555)
(-41000915,78533798)
(261470297,-871568055)
(-866884420,817511575)
(214181033,-414085237)
(284162975,440240439)
(-117920864,866554446)
(377848343,638489897)
(254304806,-847683085)
(288883201,-57711207)
(184082552,-613608905)
(527059061,-867380444)
(173332730,-577776165)
(386739863,-511881666)
(80429396,-268098385)
(-473600963,-802006540)
(217494581,-724982335)
(234979730,-783266165)
(995361611,-544776741)
(915552009,640173966)
(19935941,-66453535)
(-792750565,884535334)
(-213570018,-728072983)
(7132100,-23774065)
(-370905199,-159476060)
(191670465,-57688206)
(-750811065,227152959)
(-459297399,517106418)
(166525994,-555087045)
(-218719970,821633171)
(30089654,-100299245)
(-180233010,-457820751)
(289601518,701750229)
(270926666,-903089285)
(138975047,-463250555)
(749384731,963451724)
(253313422,440607665)
(-294003144,511709414)
(-25786342,85954075)
(-363132648,565550437)
(899606817,-88851614)
(-473338813,-143475698)
(140251147,-648186549)
(-876017686,272900013)
(-566393652,177886053)
(99103796,-330346385)
(-397749384,240426310)
(-383454613,-488919633)
(615971723,-164900014)
(-452990551,-305244768)
(291160405,747356726)
(-923550740,-401671456)
(398706558,619582712)
(-266119055,-244286194)
(-815826163,942199632)
(100011864,-270096364)
(282180560,-940602265)
(286777997,-955927055)
(545449119,-837611442)
(-288765319,-353051091)
(-56026601,346166530)
(207649796,-692166385)
(199398821,-664663135)
(112574039,-375247195)
(486631452,681754281)
(543038521,204965380)
(-528131140,-418655881)
(-820351793,-709602228)
(9460628,-31535825)
(769856012,-54523104)
(73155014,-243850445)
(84393605,-281312415)
(-747168023,199780949)
(238346692,-75326277)
(864221176,-726672734)
(163323110,-544410765)
(423496266,793297807)
(277482129,14169494)
(263269460,-877565265)
(374194273,224466592)
(-140144278,467147195)
(200253833,-667513175)
(-157485913,524952645)
(368220067,-393512354)
(220472984,-734910345)
(254924105,-849747415)
(142903628,-476345825)
(275185706,-917286085)
(-79370927,268349210)
(214882328,-716274825)
(803943811,-749264143)
(-372908266,199236568)
(644414609,483664922)
(48280877,-160936655)
(98739708,170719406)
(-700366842,-705626699)
(-352801276,433839304)
(266815109,-889384095)
(72225226,-844826541)
(-958776059,613126895)
(-429262678,-551818470)
(-454596629,25137887)
(-402549354,908990517)
(634706430,-981372355)
(717257978,-686700521)
(168637959,-619672736)
(912280713,455114828)
(270757943,-902526875)
(58796675,-195989315)
(912883572,-664356042)
(-902639426,-475259943)
(290641913,-968806775)
(-684974957,77998996)
(-64224346,527894060)
(151396518,-933069130)
(37284521,-124282135)
(-495820644,-468905831)
(-962025493,469914843)
(-528630173,-806325738)
(911199834,697912088)
(-893193014,377548220)
(745353861,619589945)
(230841539,-769472195)
(-178311856,984099949)
(68188114,-185042088)
(110095463,-366985275)
(287566496,-958555385)
(842161324,-821826536)
(-396814243,949105304)
(146900943,460858092)
(298385114,-994617445)
(-679494340,89271912)
(51896363,-172988275)
(36502252,389082985)
(655136111,589229607)
(29584109,-98614095)
(-96664758,-1249489)
(-94607349,881101309)
(416686790,992568896)
(957870058,155943774)
(-179311585,597704885)
(-737396525,870986907)
(-737021559,-363683622)
(772589059,-1777431)
(-150743560,-697920440)
(201735896,-672453385)
(67931081,-226437335)
(-297807950,577427737)
(39254155,832566440)
(282760892,-942536705)
(30687389,-102291695)
(-416141052,-345677463)
(168264410,-560881765)
(175639088,-585464025)
(524375331,-824174292)
(26788628,-89295825)
(442525663,953055673)
(-216328718,-779344415)
(80411768,-268039625)
(-434964652,378411528)
(264205397,-880685055)
(149633591,-498779035)
(278650652,-928835905)
(49877729,-166259495)
(-162671106,-878103028)
(-935347274,-837611787)
(-382633882,113185000)
(570445337,-750572954)
(667727758,-634361409)
(-112476993,-203425838)
(-314259954,-126501648)
(131632109,-438774095)
(292954940,-976516865)
(83296364,-277654945)
(11685578,-831736526)
(543274662,506647246)
(282294806,-940983085)
(-537735280,773254607)
(191457056,-638190585)
(-726429928,-347850819)
(13210452,93637076)
(370923044,-286425566)
(-167604272,-225348892)
(-335472291,548201393)
(278500424,-928335145)
(166969247,-556564555)
(439918543,431384255)
(111138758,-370462925)
(-952582542,467683656)
(209294442,570156246)
(372708367,-890605855)
(-283684825,-225666632)
(175940981,-586470335)
(-780348586,588298868)
(827167956,995574384)
(-273410856,281822340)
(-76057292,195701870)
(-825230162,924054208)
(-527966843,-154452939)
(293698778,-978996325)
(930194181,-367693927)
(66385805,-221286415)
(233745362,655151655)
(103453544,-344845545)
(-459921617,-502487579)
(139172807,-463909755)
(-885801045,470870376)
(244222454,-814075245)
(14509457,-48365255)
(546095406,-742626633)
(258137441,-860458535)
(115750421,-385835135)
(410482364,108431660)
(-589437300,29089543)
(466026650,875989931)
(199878080,-666260665)
(-457954809,548298803)
(18063176,-60210985)
(165805310,-552684765)
(-706025670,528065081)
(172171742,-573906205)
(293966120,-979887465)
(-963522279,-141006410)
(98431085,-328104015)
(600719025,234944950)
(812859812,-641878963)
(232659185,-775531015)
(189922028,-633073825)
(61085156,358259540)
(144932894,-483110045)
(-2652705,-100102272)
(782924476,368339230)
(886958,-2956925)
(980271472,66808700)
(134179974,910617398)
(280097798,-933659725)
(-584619041,661552671)
(133964006,-446547085)
(-943024492,457404591)
(296880227,-989601155)
(-276431630,-831952823)
(254365160,-744482407)
(115905110,-386350765)
(-981393242,-315280588)
(279855590,-932852365)
(187434710,-624782765)
(495575167,981759171)
(173451375,-201315223)
(711329695,-213726376)
(-475643000,-678981771)
(-163587616,545291655)
(648385118,459057767)
(982821529,-65478876)
(201046247,-670154555)
(-478010252,-795127055)
(-694696906,-264610790)
(-194817259,-225814850)
(143477570,-478258965)
(172613840,-575379865)
(-310560942,-447284171)
(508518747,290847170)
(-222274133,-443608366)
(35473431,-139744634)
(284042345,-946808215)
(831521070,-13616268)
(227678614,179281083)
(23601482,-78672005)
(15269084,442921214)
(589344088,800131950)
(49038596,-163462385)
(158123327,-527078155)
(-841634695,-450453868)
(36904397,-123015055)
(201031220,-670104465)
(106089182,715308656)
(-848694274,6787273)
(524951480,-278948322)
(48622901,-162076735)
(27946667,-93155955)
(287139395,-957131715)
(582120430,430228459)
(-499704626,324302215)
(71400425,-238001815)
(226912628,423334782)
(426963853,725931289)
(119059109,143942388)
(-283607057,-354912238)
(60971135,-203237515)
(252772018,120304443)
(160360241,-534534535)
(296763470,-989211965)
(-423910521,-434069882)
(206646641,-688822535)
(251815547,-839385555)
(-673050352,476675556)
(237215990,-790720365)
(-956968939,-119796634)
(976509177,-715083575)
(-577634958,353410592)
(23575133,-78584175)
(-156959634,-422062122)
(-820032854,743212503)
(496173231,-611120808)
(101307005,14890024)
(667974801,-398262403)
(-577209983,424911705)
(332973301,-972730961)
(-32256909,311910174)
(-954536827,327184858)
(-634104184,20753580)
(865945876,-332987377)
(72819971,-857068677)
(-246642400,719329472)
(-784056722,236601084)
(167881471,-227670130)
(146156430,689880927)
(-438956350,332937025)
(708824908,285415718)
(-184194271,613980505)
(88677826,550852846)
(-61064042,387465891)
(51175760,-170586265)
(348366821,-303275350)
(-696361224,-382097430)
(896505571,326853049)
(27002037,-150040954)
(-913031542,-920414512)
(-296546806,-379569539)
(301410568,338475482)
(-411790774,486560816)
(530318440,149476863)
(-736433971,122327258)
(168529229,-561764495)
(-877849094,-175668088)
(217162964,-723876945)
(165964450,996114638)
(-378730015,-621033685)
(193885142,-646284205)
(929352327,662643831)
(-98464698,501006866)
(-820759805,-920333977)
(9406145,-31354215)
(55995651,-599961230)
(-271487994,130926607)
(119284099,462022714)
(369142072,-324657238)
(-834113299,-158132)
(375905490,841955324)
(-725839868,-903913503)
(-269452498,463642466)
(-371985588,497269449)
(765670027,-69298830)
(837511087,-152272983)
(42091277,-140304655)
(-804229094,380390555)
(142904696,-476349385)
(-727574113,-67448932)
(55494446,-184981885)
(211350122,-704500805)
(-179417451,-969660677)
(782699350,315126822)
(473077961,-155934873)
(-487336485,156731686)
(640120005,-141808839)
(-508854481,-958543585)
(289057775,-963526315)
(121760036,-405867185)
(606675845,-255549743)
(107597021,-358657135)
(-518489578,488047349)
(183935420,-613118465)
(670330837,685611688)
(-19643419,65477665)
(276459134,-921530845)
(-658093834,383062783)
(-970449010,508649260)
(-302150127,-952175959)
(232790519,-775968795)
(-84542044,281806415)
(655902922,-561035586)
(-190772402,-10036575)
(-114250047,-18263115)
(-16133732,164103920)
(843814487,142748003)
(118397078,-394657325)
(231925610,-773085765)
(-691225789,254897192)
(77123591,-257079035)
(-877940595,686060653)
(104299403,-347665075)
(-266276789,-565713626)
(-798934405,-978527713)
(210238784,-700796345)
(-297726338,971812269)
(687155858,-65311784)
(782162332,38546412)
(515560243,329750784)
(603306817,-890724475)
(232528622,-775095805)
(-851526602,812304461)
(245299718,-817666125)
(802464772,31441490)
(261004943,-870016875)
(6862583,-22875675)
(159232997,531408528)
(88526308,-446932787)
(194384126,-647947485)
(-3980945,709182265)
(-688701727,-802089952)
(-369482396,-558974163)
(801243731,-348448584)
(40391960,-134640265)
(37569770,-125232965)
(267548822,-891829805)
(974228759,-833987)
(-221030512,-715166119)
(141551807,-471839755)
(989321735,-701363092)
(200495410,-618833129)
(-175116676,874187209)
(231743366,-772478285)
(330402857,429954928)
(-869523517,-28632557)
(638753409,-739912018)
(999407804,279113043)
(205756856,-685856585)
(212252459,-707508595)
(816611577,-817806940)
(722688198,773850291)
(196264169,-654214295)
(235731263,-785771275)
(-955879933,600460160)
(-613099837,502257302)
(675967107,883993164)
(230978765,-769929615)
(-988331568,196720340)
(-96433975,321446185)
(184925522,-616418805)
(162096125,-540320815)
(22945319,-76484795)
(-79377499,213193084)
(-912395796,-880502892)
(530648755,979721233)
(483944047,258938601)
(57144290,-190481365)
(-451454856,85274313)
(140489105,-468297415)
(174434615,32990833)
(-16975978,56586195)
(-571261791,419316275)
(97777811,-325926435)
(754443276,-66692186)
(146919896,-489733385)
(522030058,50855539)
(815829012,987264925)
(-978386311,-276722649)
(131929958,-439766925)
(-986081127,-177999385)
(484703979,-147054597)
(257370668,-857902625)
(518579757,783579559)
(-153247966,510826155)
(208150298,-693834725)
(941906104,844536421)
(271784720,-905949465)
(274379705,-914599415)
(320803752,661044880)
(3573362,-11911605)
(111011021,-370037135)
(-375284183,-438357988)
(-492544312,597920860)
(298090307,-993634755)
(119499167,-398330955)
(-977158973,857367529)
(-683642334,144186732)
(285298790,-950996365)
(215767319,-719224795)
(881620913,-764264855)
(152075732,-506919505)
(41988263,-139961275)
(369813427,-266838648)
(-342143948,-772933237)
(163948265,-546494615)
(-196488581,936892534)
(-585257310,697722180)
(575988587,-953718271)
(66879719,-222932795)
(171577796,-571926385)
(245589401,-818631735)
(199867829,974484078)
(194887418,-649625125)
(-997006186,-286394498)
(14065853,-325389564)
(40072025,-133573815)
(135377249,-451257895)
(76866002,-256220405)
(-762691598,-245158132)
(269503523,-898345475)
(114473489,-381578695)
(-481462542,622843931)
(-863975540,359998669)
(-635867206,373632936)
(215824403,-719415075)
(210147614,-700492445)
(535257006,-887802566)
(150141110,-500470765)
(24694540,679748829)
(-746650202,-607364132)
(48028328,-160094825)
(-643908574,-406506326)
(700470596,700743639)
(-789681936,473609581)
(-874828701,497445387)
(236895672,-237993219)
(861117633,-910470114)
(80712821,-269043135)
(-168634946,207472398)
(-778424164,-146574135)
(-103134454,343781115)
(190131395,-633771715)
(-166641215,-531075775)
(800744383,-671133288)
(90217673,-300725975)
(64666838,-215556525)
(46674749,719429576)
(-390639827,252133953)
(834168355,-441538183)
(-779662597,293906351)
(-43656019,140609705)
(42840887,-142803355)
(942502525,349450770)
(61851488,-206172025)
(66908192,-223027705)
(564301510,395031957)
(632228898,196788947)
(593952625,233346666)
(125363135,-417877515)
(-131329312,337866510)
(347046531,-699685813)
(-440819804,724404388)
(-328343673,-487165167)
(92192466,36580973)
(-992570635,-294297699)
(-172242892,-353834038)
(-537479598,-16367415)
(-59255333,25723292)
(121770443,-405901875)
(950283048,682333556)
(923158914,-737423310)
(27033682,425536859)
(5296679,-17655995)
(107652104,-358840745)
(258058044,239091645)
(36207323,-120691475)
(-924389970,963980440)
(60422141,-201407535)
(447616986,10865372)
(372642581,974760033)
(907931451,598107545)
(570842499,236962891)
(-652686890,-652453457)
(95233016,-317443785)
(-430473120,-37660516)
(798244684,-918370282)
(-850944457,390617441)
(120676154,-402254245)
(-798510204,-873213504)
(-801981654,-391841210)
(250965017,-836550455)
(508294020,54901718)
(348229477,358871333)
(136997342,-525732173)
(919528975,939972117)
(4196189,-13987695)
(105319769,-351066295)
(688224569,-337316392)
(65113256,-217044585)
(286300511,-563461002)
(-66502484,270101582)
(434012911,-622765291)
(-512369807,527682209)
(221563054,353730651)
(784950802,-207823500)
(66780914,-222603445)
(253442138,-844807525)
(-256114303,853713945)
(76537463,-255125275)
(-634036993,795022691)
(805556673,-423354044)
(465346686,-40188498)
(-437452953,-459776899)
(287666804,-913157918)
(1072028,-3573825)
(126476228,-421587825)
(782801415,657509095)
(133492331,-444974835)
(52356476,-174521985)
(3544823,-11816475)
(-491194594,-865478764)
(216788766,64754098)
(285412817,-951376455)
(796316055,-960821805)
(-628066816,305492883)
(-72405925,241352685)
(687696842,831784020)
(-110875933,-14402019)
(91922645,-306409215)
(185462888,-618210025)
(-562686471,739209714)
(93206909,-310690095)
(969591837,520892776)
(283536461,-945121935)
(489102696,98733544)
(-452394143,718352840)
(675956948,280723356)
(27593234,-91977845)
(279456611,-931522435)
(-427065250,-80629169)
(-637786227,863444461)
(282449144,-941497545)
(-788502871,664559675)
(158511674,-528372645)
(234062960,-780210265)
(-944638618,-12397174)
(964500015,667452967)
(299322623,-997742475)
(-208197964,-431073085)
(109666793,-365556375)
(708085107,49096414)
(293091704,-976972745)
(-607958219,-746946203)
(246167771,-820559635)
(815424164,82090721)
(177876827,-592923155)
(143197286,-477324685)
(-410419863,-893725879)
(222440507,-741468755)
(-595143550,-68426211)
(251668298,-838894725)
(102248177,-340827655)
(10147838,-33826525)
(164264813,-547549775)
(292722683,-975742675)
(-130500847,14289472)
(33432547,-620291667)
(16629539,437820814)
(-919590014,-308514218)
(-151631217,-328378767)
(76221848,-254073225)
(558967610,-760551882)
(126260003,-420867075)
(-898816320,727446549)
(437281932,-609119887)
(247044290,-823481365)
(191880797,-639603055)
(-644588905,-340468003)
(403774168,964138239)
(-510488836,-655713226)
(-201184281,-345543837)
(92754713,-309182775)
(227787395,-759291715)
(590197649,-416897605)
(162314801,-541049735)
(512754921,863322380)
(-508912903,328522774)
(-54970957,-266901110)
(704455986,14705628)
(261174350,-870581565)
(172909484,-576365345)
(280462904,-934876745)
(-863240788,-989273384)
(151429067,-504763955)
(640714211,120482846)
(-579818047,211536593)
(155672363,-518908275)
(64557089,-215190695)
(214015820,-713386465)
(293402773,-946614201)
(232366805,315312989)
(207011123,-690037475)
(114387362,-381291605)
(274877393,626827140)
(788797051,302115505)
(445779915,278613325)
(20707568,-69025625)
(673210197,480090342)
(189025934,-630086845)
(948488295,616564436)
(-368901430,-835388822)
(203849120,-679497465)
(54179042,-180597205)
(-564190062,488263393)
(173080340,-576934865)
(98211839,-327373195)
(13210499,-44035395)
(-114479057,-302000070)
(-393086724,525638621)
(50080484,-166935345)
(267983822,-893279805)
(526918246,-895579689)
(17701628,-59005825)
(412893142,815156772)
(197999507,152340930)
(288147800,-960493065)
(150801713,-502672775)
(34992905,-116643415)
(674614722,-8225941)
(250983830,-836613165)
(-751170686,-76821915)
(241982855,-806609915)
(-687188827,267318779)
(-91351125,-409693882)
(220648178,-735494325)
(544942870,202935839)
(-655974242,-826814898)
(-172030042,647699420)
(929536312,-16752004)
(670886924,-217348192)
(104123234,-347077845)
(-183441900,739137944)
(5503376,-18344985)
(-928547025,590815819)
(415956748,375763272)
(119214719,-397382795)
(-961432915,778278036)
(560945382,-790200167)
(458629491,-323465790)
(68341850,-227806565)
(-398187999,566913004)
(62036870,-206789965)
(258185540,-1626138)
(196314299,-654381395)
(122233639,659711009)
(284890261,786466821)
(590963562,-153695864)
(-85471811,-2405511)
(-696818515,-501860341)
(503547054,892540924)
(-145506361,950287776)
(232357820,-774526465)
(85640246,-285467885)
(-416233775,965466523)
(57887393,-192958375)
(192940601,-643135735)
(907255303,-204827852)
(-251465952,-672763685)
(20916290,-69721365)
(-153746962,512489475)
(-655524864,161294323)
(279907037,-933023855)
(83212619,-277375795)
(95985386,-319951685)
(401737891,-98832334)
(30757184,-102524345)
(272990522,-909968805)
(-390607453,-737849942)
(-217687374,-612255140)
(-342611981,698278556)
(-235148924,339345244)
(147401675,-491339315)
(-503510649,465218070)
(177689501,-592298735)
(269007503,-896692075)
(-968391451,41489551)
(-365734603,-331080510)
(-306562027,322635628)
(-547696576,-549386627)
(284424832,991298365)
(-809780958,398253457)
(-166776932,853480383)
(292415078,-974717325)
(174873218,-582911125)
(-214454318,-615016381)
(161052702,-63426620)
(-244429579,-45064136)
(71089259,-236964595)
(609472531,822258118)
(893167600,340929589)
(448236699,-474663859)
(-789733162,154368946)
(618499051,107846819)
(773492095,-48254936)
(-593831387,-479694885)
(-658168015,381971021)
(290578859,-968596595)
(708551263,293609343)
(-421424878,-250665789)
(-98286331,439574486)
(-422276654,-258145520)
(765514821,618461258)
(42963808,519094943)
(-928164788,371703934)
(-713255832,206575204)
(358545478,-904404522)
(144829184,-482764345)
(121536728,-405122825)
(-459123698,-957846555)
(81232811,-270776435)
(281190293,-937301375)
(-28590869,-878764183)
(430361946,11624171)
(198101318,-660338125)
(122058357,-847356397)
(29839019,-99463795)
(279285752,-930952905)
(-470243899,-436782385)
(227435204,-758117745)
(-891401565,-684218434)
(282432842,-941443205)
(612205559,-802354750)
(-361651233,860373778)
(-965224805,369421030)
(705216256,-745502907)
(-319112438,-977360919)
(468695137,-91148911)
(-472609026,-298357498)
(-640670745,-873314392)
(660780566,852685747)
(-623257736,-223621612)
(46380049,-580505630)
(-808163012,-286924421)
(500846352,961701180)
(28596773,-95322975)
(16606886,-55356685)
(-448046595,-766274301)
(274660724,-915536145)
(1647077,-5490655)
(605867686,-991847391)
(-198626466,452950919)
(146886941,-489623535)
(681162957,-298751444)
(141361958,-471206925)
(239370785,-797903015)
(95715656,-319052585)
(545156684,-950113825)
(357109961,-261014629)
(293382854,-977943245)
(-165169321,-83005631)
(71842967,566831185)
(29607728,-98692825)
(714255068,-846148143)
(175819940,-586066865)
(-614270868,373683884)
(145306187,-484354355)
(-74527342,248424075)
(23401244,-78004545)
(-430652792,-959596229)
(-617277774,-3638760)
(201954035,851176940)
(214718462,-715728605)
(866957180,596332281)
(-992134598,689329179)
(-812165882,-610454464)
(-968940126,931175225)
(33426770,-111422965)
(798633769,-310861584)
(402007789,460632619)
(-243355141,811183405)
(230230844,-767436545)
(128392808,-427976425)
(-188089212,525144810)
(362849915,-676899884)
(-791180453,742757676)
(106755476,-355851985)
(-945864076,67080878)
(-252235231,840783705)
(875560297,-326397625)
(264979823,-883266475)
(-82359551,-725414536)
(68857025,-229523815)
(-41668472,-994609629)
(975638657,-646638428)
(248042396,-826808385)
(186292513,806176153)
(-693625519,653846411)
(263851397,-879505055)
(906742997,-681298855)
(990364026,-803815854)
(255385043,-851283875)
(23566033,762272721)
(85714040,-285713865)
(124933157,-416444255)
(269281100,-897604065)
(268426457,-894755255)
(-76309983,459973272)
(104457278,-348191325)
(212696474,-708988645)
(540455960,-451633268)
(-661861174,764180142)
(278473562,-928245605)
(228067043,-760223875)
(-618278362,794481131)
(284060699,-946869395)
(148114401,552674395)
(-939867570,-700117820)
(56836337,510308265)
(-231655289,-827808313)
(797357437,-669604484)
(-844767024,442717112)
(266971424,-889905145)
(-917424099,-357290575)
(-78447399,195958632)
(-26008402,-964628351)
(82026830,-273423165)
(-181339534,745932691)
(174107573,-580358975)
(232337843,-774459875)
(334108917,-626369297)
(355925749,600567184)
(480921379,180068403)
(155450901,339384346)
(481712345,-172056468)
(-284012458,602038513)
(134343053,-447810575)
(-726714232,763764629)
(128008319,-426694795)
(143545229,-478484495)
(-244815970,816052835)
(39855011,-132850435)
(668584328,33817285)
(297337415,-991125115)
(84047027,-280157155)
(864253412,-418228510)
(333843230,304785734)
(36943238,-123144525)
(624507114,-316188351)
(-120798928,402662695)
(54160124,-180534145)
(103114295,387128380)
(-538770906,408387681)
(-382409485,-946696058)
(295850001,785250889)
(381892667,236864341)
(-212025451,96398781)
(-259943925,-772207578)
(324953602,245806194)
(46601258,-155337925)
(154316462,-514388605)
(-257423859,-683470504)
(66185819,-220619795)
(-580642222,-144358499)
(26343023,-87810475)
(901383155,817400008)
(416684251,748021087)
(181122671,-603742635)
(33120554,786928821)
(933546450,5474288)
(-471356492,-845793341)
(404543128,-255074770)
(-932792452,-850246174)
(240397295,-801324715)
(79747358,-265824925)
(951920843,-873999406)
(267864527,-892882155)
(51606503,-172022075)
(68115263,-227051275)
(83688431,-278961835)
(476147314,-755869857)
(38616002,-128720405)
(-762253014,-56701406)
(294210539,-980702195)
(426793358,-370591594)
(-13372225,-48917231)
(109489337,-364964855)
(92997316,-550057604)
(31403318,-104678125)
(172906934,-576356845)
(-318349135,-15917056)
(26063660,-86879265)
(287791016,-959303785)
(655922344,-546056273)
(-556273882,-570150784)
(907280070,-676768996)
(212542725,-118479780)
(392803645,442725817)
(-483030313,-248124746)
(130133573,-433778975)
(10259298,352607243)
(698435534,-73834995)
(279944447,421184830)
(-757267582,524096068)
(115386176,-384620985)
(7241543,-24138875)
(-999164831,609889915)
(-684714667,-915137857)
(139720265,-465734615)
(-29958971,324753464)
(35603720,-118679465)
(95521367,-318404955)
(123371747,-411239555)
(-892614107,856015931)
(-78648541,262161405)
(-643285748,605280291)
(-46847467,664807086)
(-318889325,16532032)
(290425028,-968083825)
(-168512605,-777701720)
(-861956468,628803662)
(4785626,-15952485)
(110625689,-368752695)
(46303127,-882552074)
(27167834,-90559845)
(-62273771,-911873749)
(-203540992,235252502)
(-144673898,445745211)
(194312366,-647708285)
(-617605148,962001915)
(978752453,59213962)
(199342385,400566078)
(185797499,-619325395)
(413125483,622396941)
(136589156,-455297585)
(268231055,-894103915)
(-467464321,504457831)
(401711489,-464867364)
(940157873,-490967414)
(-899606102,-60113477)
(-931553566,-662549371)
(793556935,158012194)
(-519071500,-533434539)
(-255051584,134080311)
(50098088,-166994025)
(761278937,-742976147)
(146820251,-489401235)
(281998676,-939995985)
(-966370837,-23331657)
(-354653933,-710458177)
(204969947,-683233555)
(256464506,-854882085)
(898086543,-265743480)
(927588102,-985296889)
(77692091,-258974035)
(143349623,-477832475)
(861727840,-390335597)
(-750570580,-832560366)
(207659066,-692197285)
(845797761,-812289426)
(268430789,-894769695)
(775173589,-367204191)
(95842940,-319476865)
(21246902,-70823405)
(-109618933,-441042755)
(222558234,733580929)
(19296899,-64323395)
(619401109,-738154552)
(82651979,-275506995)
(-776808989,511128308)
(244867913,-816226775)
(-207343584,338551692)
(25834979,659699400)
(-746413664,231318803)
(17918777,-59729655)
(149197603,-947278615)
(281756780,-939189665)
(-117569518,391897995)
(-168668239,-931298365)
(-274338333,527465)
(631707358,954696744)
(-13330622,396074827)
(953600391,-977040597)
(-744322923,-24334762)
(776680818,143982939)
(403318293,-174200267)
(506785626,957424722)
(742464527,11001662)
(188449115,-628164115)
(-68935133,284401521)
(448080276,673263102)
(178115480,-593718665)
(179716526,-599055485)
(-831026767,-550636301)
(17277491,-57592035)
(-664596367,280802807)
(-551905319,788059513)
(125812598,-419375725)
(68245511,612323450)
(419225242,311784983)
(-190073222,-189011911)
(67278902,-224263405)
(292187993,-973960375)
(235990064,-786633945)
(-473565061,46639981)
(-827614147,282020501)
(-217184355,-290148518)
(-362274376,454107679)
(225284069,-750947295)
(-624925078,772064233)
(-870484332,-30908103)
(240971669,-803239295)
(-396777544,278416945)
(134048127,-813095222)
(329584323,-105978932)
(169454639,-564849195)
(231967217,-773224455)
(745344591,-403854)
(-993738892,218437771)
(793045022,-209084800)
(-652580409,-540754168)
(584803697,737113960)
(642577964,-422076207)
(890425780,542171478)
(-657649354,119108232)
(300581939,53901232)
(-583397507,34422184)
(1721354,-5738245)
(622439897,557422257)
(118271486,-394238685)
(-899519746,-752593154)
(193436006,-644787085)
(-416262463,467572864)
(447760966,-45299533)
(48319322,-161064805)
(-501499327,-247904006)
(150317750,-501059565)
(69502226,-231674485)
(710910109,-448180660)
(315637913,823313200)
(533502607,-916749721)
(675831739,-919930000)
(94693679,-315645995)
(245089823,-236059814)
(-277647854,351782605)
(290741744,-969139545)
(48638411,-162128435)
(562408100,-395058763)
(631193513,-205852183)
(-125244148,417480095)
(-383130111,-805794822)
(334537214,494678233)
(-207945945,637073926)
(14386553,-47955575)
(442349322,-539176839)
(117713786,-392379685)
(1619802,257255237)
(173381189,-577937695)
(192796124,-642654145)
(314313209,321739064)
(258167180,-860557665)
(-141404033,636253713)
(-76012934,62257120)
(173500694,-578336045)
(140057708,-466859425)
(-285778626,-577697650)
(-100704982,335682875)
(170574926,-568583485)
(236661899,18086673)
(147547622,-491825805)
(937334939,-232775210)
(406451799,168650095)
(953695807,322460954)
(30850445,-102835215)
(28147847,-93826555)
(-732120920,-278302832)
(134939271,-861869495)
(101051831,-336839835)
(-32131012,-867650639)
(269924185,-472240676)
(-226119224,-459190568)
(42027704,-140092745)
(200465324,-668218145)
(233213140,977569398)
(306960821,-443443628)
(-391060661,-142111719)
(-819533393,-216280896)
(201082121,-670274135)
(197731888,719446786)
(194884103,30747364)
(2996405,-9988415)
(276300174,6182143)
(297769385,-992565015)
(244780433,-815935175)
(-619790755,727262323)
(264048836,-880163185)
(159876908,-532923425)
(175118033,-455846219)
(166200059,-554000595)
(765227201,-667843573)
(640336126,-466042006)
(217845812,-853008633)
(-856274499,945816485)
(746301666,-229629038)
(286750589,-955835695)
(-93256089,-304888874)
(718729175,-932178461)
(-611851249,-693869036)
(819570747,-46532840)
(844572173,962043763)
(-29741042,140289792)
(185067329,-616891495)
(830661598,-475513048)
(170984375,-569948315)
(484348324,-413585711)
(46553834,-155179845)
(-346529097,-98770549)
(70220351,-234068235)
(-583796107,-383732967)
(864419243,42172959)
(87744146,448764230)
(-944219337,-30240390)
(-48125004,383695156)
(3256682,339168300)
(423010269,687027244)
(282665516,-942218785)
(84052292,-280174705)
(257660402,-858868405)
(90233939,-300780195)
(49987415,-166625115)
(358597117,-72958041)
(286398971,-954663635)
(253999349,-846664895)
(-55085475,668305994)
(-497391134,814484786)
(277683236,-925611185)
(-722518208,-560241454)
(-768960427,-252408386)
(206479268,-688264625)
(120095021,-400317135)
(413116935,849830005)
(247821905,-826073415)
(-943403524,-305415530)
(196132223,-653774475)
(148428557,-494762255)
(571827531,-765045563)
(174527182,-549283400)
(299943175,543761815)
(-251109258,419108641)
(566424496,827765444)
(158843366,112384860)
(272800028,-909333825)
(-282894,-463096958)
(117535312,147281450)
(403620498,642418039)
(-662006093,775784568)
(-929379203,750581349)
(-708238877,-604979732)
(53794718,-179316125)
(512584048,-265950092)
(-77408864,-455357985)
